,googleNewsFlair,googleNewsPolarity,googleNewsSubjectivity,googleNewsPositive,googleNewsNegative,googleNewsNeutral,googleNewsCompound
2020-08-13,-0.03338750000000003,0.10708447370840946,0.40557446446813705,0.130375,0.035250000000000004,0.834375,0.533875
2020-08-14,-0.7441125000000001,0.07785509883837732,0.3700728347498163,0.068625,0.04625,0.8852499999999999,0.499775
2020-08-15,-0.2577375000000001,0.11683617594896427,0.3724305649858986,0.08937500000000001,0.03225,0.8786250000000001,0.7323375
2020-08-16,-0.9235625,0.08337439780722396,0.3894925968321088,0.0945,0.032875,0.8725,0.9304125
2020-08-17,-0.7286625,0.14369974863226515,0.4718692658578138,0.117375,0.030875,0.851625,0.8368874999999998
2020-08-18,-0.5306875,0.10257197190634093,0.4187728188054574,0.099875,0.038250000000000006,0.8618750000000001,0.6807875
2020-08-19,-0.496825,0.13024235737122086,0.4109127237741215,0.114375,0.0475,0.8378750000000001,0.6902375000000001
2020-08-20,-0.020812500000000053,0.1356115264176732,0.3932147598007837,0.0895,0.022125,0.8882500000000001,0.80455
2020-08-21,-0.27013750000000003,0.05098688817732442,0.3426847293018483,0.07487500000000001,0.029875,0.89525,0.6563625
2020-08-22,-0.4715125,0.16252769736766168,0.4640886421752726,0.12725,0.033375,0.8394999999999999,0.706025
2020-08-23,-0.6645375,0.08622156555751907,0.3763295171865407,0.098625,0.035375000000000004,0.866,0.6263875000000001
2020-08-24,-0.733775,0.1034126524771204,0.36596047903346857,0.084125,0.0345,0.8815,0.8555999999999999
2020-08-25,-0.5300125000000001,0.06434569832638462,0.3543188327855633,0.06887499999999999,0.04475,0.8867500000000001,0.4630625
2020-08-26,-0.4573,0.11165456858420383,0.4519667088032585,0.109375,0.045125,0.845375,0.7224375
2020-08-27,-0.9821375,0.12497132178490247,0.466763525009609,0.113625,0.049625,0.836625,0.6818124999999999
2020-08-28,-0.5048249999999999,0.09355300675879974,0.4024644435589122,0.076,0.036000000000000004,0.887875,0.488125
2020-08-29,-0.1972,0.061510775884566125,0.3210573631625057,0.085125,0.028999999999999998,0.8857499999999999,0.7387249999999999
2020-08-30,-0.636525,0.07926461558288313,0.36620535444929736,0.08324999999999999,0.059625,0.8569999999999999,0.54065
2020-08-31,0.19085,0.1638900223158809,0.39107846017782255,0.094125,0.025125,0.880875,0.7228125
2020-09-01,-0.5199250000000002,0.08159750073519753,0.3796953567972355,0.09087500000000004,0.044375000000000005,0.8648750000000001,0.3291375
2020-09-02,0.11664999999999998,0.10117979228487636,0.3446673807112198,0.081,0.0175,0.9015,0.6669125000000001
2020-09-03,-0.52735,0.1527441106272049,0.4048517403678428,0.09675,0.027500000000000004,0.87575,0.351175
2020-09-04,-0.0447,0.13969354370684794,0.3558844796094533,0.100125,0.028250000000000008,0.8714999999999999,0.84775
2020-09-05,-0.2459375,0.1361037282112529,0.4521386459419482,0.100625,0.040875,0.8586249999999999,0.757525
2020-09-06,-0.7319249999999999,0.1112179686201626,0.4384712273817432,0.090375,0.067125,0.8422499999999999,0.2316625
2020-09-07,-0.08921250000000001,0.07271144355517108,0.3554264015581717,0.06200000000000001,0.046125,0.89175,0.4515375
2020-09-08,-0.451675,0.09495065318010047,0.4297886521516957,0.092625,0.039,0.8681249999999999,0.7333500000000001
2020-09-09,0.015600000000000003,0.09493591192037648,0.35503329002609313,0.099,0.021375,0.879375,0.8672500000000001
2020-09-10,0.181925,0.10762022780851452,0.3751097687410643,0.075,0.027250000000000003,0.897625,0.5829499999999999
2020-09-11,-0.5070375,0.0741338893920693,0.3373290156117973,0.072875,0.041875,0.8852500000000001,0.4865
2020-09-12,-0.912025,0.07045416097800794,0.3821810718447249,0.079875,0.037625000000000006,0.8825000000000001,0.854725
2020-09-13,-0.95135,0.045789476932959816,0.3721214497588424,0.07999999999999999,0.0625,0.857375,0.3440625
2020-09-14,0.13945000000000002,0.11285080235480435,0.39322245050625504,0.102,0.028375,0.86975,0.711775
2020-09-15,-0.4772125,0.12124441238199747,0.3966622610259555,0.099,0.02575,0.8752500000000001,0.5983
2020-09-16,-0.05953750000000003,0.10066542442925548,0.3676533699385297,0.0915,0.0325,0.876125,0.6244625
2020-09-17,-0.4802,0.06809833507507558,0.3750727549008045,0.105125,0.040875,0.8538749999999999,0.6717500000000001
2020-09-18,0.11724999999999995,0.09841745561525184,0.3449575591789053,0.07375,0.0335,0.8927499999999999,0.2800625
2020-09-19,-0.46815,0.11794218254805608,0.40096230387270143,0.1025,0.04325,0.8540000000000001,0.7391000000000001
2020-09-20,-0.2593875,0.0896913753092838,0.42046143103182376,0.087875,0.050625,0.861375,0.3743000000000001
2020-09-21,-0.44545,0.11468441457616295,0.3955334267596274,0.11675,0.029875,0.8533749999999999,0.9559875
2020-09-22,-0.2140125,0.17832615287287568,0.4814176475242831,0.15775,0.020375,0.821875,0.8978875
2020-09-23,-0.03734999999999994,0.11049380716765482,0.3932129104046139,0.09525,0.019625,0.8851249999999999,0.7515875
2020-09-24,0.185225,0.07367705996925407,0.2813582895558106,0.069875,0.019375,0.91075,0.6039999999999999
2020-09-25,-0.16717500000000007,0.0786812983096881,0.27209679728008684,0.07337500000000001,0.013,0.913625,0.7256375
2020-09-26,-0.999375,0.06788052631285714,0.4252009658699039,0.090125,0.057625,0.8521249999999998,0.397275
2020-09-27,-0.2817000000000001,0.17816197502152029,0.41244599910213503,0.091125,0.032,0.8767499999999999,0.7105
2020-09-28,-0.5095125,0.15823697976429293,0.4663868468344414,0.156125,0.023375,0.820375,0.8162375
2020-09-29,-0.6680625,0.06921682540550342,0.3117808619766738,0.078125,0.044625000000000005,0.8773749999999999,0.50625
2020-09-30,-0.5008,0.1034575643259874,0.3761590896620817,0.081875,0.034,0.88425,0.5327
2020-10-01,-0.048850000000000005,0.13122521078135468,0.4446640229372143,0.1005,0.0475,0.8518749999999999,0.553025
2020-10-02,-0.6861625,0.09524622945021287,0.3948499652375133,0.091625,0.06012500000000001,0.8482500000000001,0.265
2020-10-03,0.02137500000000002,0.12664665064556002,0.40938644625232107,0.11075,0.032125,0.857,0.9797875
2020-10-04,-0.5062625000000001,0.08776847311706182,0.38539721670120736,0.09300000000000001,0.035375000000000004,0.8715,0.7712
2020-10-05,-0.2912,0.0801646212823285,0.31251630791354945,0.09875,0.040999999999999995,0.8603750000000001,0.5820125
2020-10-06,-0.2403,0.11713370825343353,0.44451930231319214,0.10975,0.08612500000000001,0.8042499999999999,0.015062500000000006
2020-10-07,-0.4421625000000001,0.0744907168071208,0.3733018109769185,0.11875,0.030875,0.8507499999999999,0.7129875
2020-10-08,-0.22990000000000005,0.1461724946567996,0.4152795523565027,0.107875,0.040625,0.8512500000000001,0.3040375
2020-10-09,-0.5572250000000001,0.07915710515457904,0.3366021004914188,0.0635,0.029375,0.907,0.477725
2020-10-10,-0.7151625000000001,0.1363862072009425,0.4427619297215744,0.109875,0.038625000000000013,0.851375,0.9475125
2020-10-11,-0.97675,0.0934391817703248,0.4022722948953037,0.08675000000000001,0.057375,0.855875,0.459875
2020-10-12,0.1952125,0.06420931228678017,0.3745619925144983,0.07800000000000001,0.049,0.872625,0.3608875
2020-10-13,-0.0702875,0.09162594520561274,0.3646878547865307,0.087375,0.0295,0.883125,0.7991875
2020-10-14,-0.4652500000000001,0.07839254030025831,0.3877132327747396,0.09975,0.035250000000000004,0.865125,0.763825
2020-10-15,-0.4552625,0.10175681130881084,0.4389187386210873,0.11775,0.02075,0.8615,0.8571375000000001
2020-10-16,-0.7260624999999999,0.14035221243270274,0.4641722879255743,0.12375,0.058375,0.8176249999999999,0.4284250000000001
2020-10-17,-0.6426999999999999,0.11494564793802707,0.37732533519798384,0.11175,0.027999999999999997,0.860375,0.6806749999999999
2020-10-18,-0.546175,0.11991524709503434,0.4627078865569584,0.117625,0.04325,0.8394999999999998,0.7529250000000001
2020-10-19,-0.288675,0.0670936347610264,0.29750544529937595,0.06137500000000001,0.024,0.9145,0.3291875
2020-10-20,-0.7618375,0.08824837373418566,0.4237689803065024,0.08812500000000001,0.076375,0.835375,0.1544875
2020-10-21,-0.530525,0.1305335607810939,0.4693373599234349,0.085,0.033,0.882,0.5849249999999999
2020-10-22,-0.07138749999999999,0.14125287140611956,0.3506269780945973,0.08799999999999998,0.02025,0.8919999999999999,0.6895125
2020-10-23,-0.599025,0.09444258802297104,0.3830884344698242,0.096625,0.024375,0.8788750000000001,0.834675
2020-10-24,-0.8875249999999999,0.08194212133807861,0.4034559596281542,0.08675,0.02825,0.8847499999999999,0.7233125
2020-10-25,-0.6561625,0.09181798682522924,0.34302842263214,0.087,0.044875,0.8683749999999999,0.6000375
2020-10-26,-0.25462500000000005,0.103521034273497,0.4110232388714433,0.114,0.02575,0.860375,0.7142375
2020-10-27,-0.48625,0.16651720524113353,0.4361046007233376,0.141,0.01525,0.8438749999999999,0.9377125
2020-10-28,-0.2553,0.13588575285371926,0.3806169415400751,0.112625,0.018500000000000003,0.868875,0.809775
2020-10-29,-0.707975,0.17210937083002556,0.4447297387241661,0.125125,0.030625,0.844125,0.9585625
2020-10-30,0.1715875,0.07218547572497022,0.3869745063499125,0.092125,0.0445,0.863125,0.3131749999999999
2020-10-31,-0.7156375,0.08420663364574918,0.40205159028388093,0.096625,0.05125,0.852125,0.8675124999999999
2020-11-01,-0.2908,0.11346161238439073,0.3701237195537359,0.104125,0.022,0.8736250000000001,0.8691749999999999
2020-11-02,0.04653750000000001,0.13780473320964606,0.4183796221269845,0.13575,0.0255,0.838625,0.9472
2020-11-03,-0.8428249999999999,0.09610438159872,0.3757697092533794,0.094375,0.0285,0.877125,0.83135
2020-11-04,-0.2809875000000001,0.11689141223105255,0.4123024293371233,0.111,0.029625,0.8593749999999999,0.8166375
2020-11-05,-0.7262375,0.10732365668514184,0.4617642126825742,0.112625,0.0415,0.846,0.7919375
2020-11-06,-0.7492875,0.10609834902768253,0.4684822821241768,0.105125,0.058625,0.8358749999999999,0.35768750000000005
2020-11-07,-0.760975,-0.00419203719918259,0.2230230120014572,0.033499999999999995,0.022000000000000002,0.944375,0.13032500000000002
2020-11-08,-0.72445,0.08410363225707823,0.4184814313093387,0.089375,0.038375,0.8724999999999999,0.774925
2020-11-09,-0.23765,0.045267038478455576,0.3558005497240895,0.084375,0.054999999999999986,0.860625,0.5888125000000001
2020-11-10,-0.4955875000000002,0.10004942500648156,0.4406723362043176,0.104875,0.05050000000000001,0.8448749999999999,0.7501125000000001
2020-11-11,-0.2813,0.11505148270937435,0.4472905672838568,0.1345,0.045875,0.8196249999999999,0.920175
2020-11-12,-0.38365,0.1031693416055395,0.3816952036946734,0.061125,0.046624999999999986,0.8925000000000001,0.3982750000000001
2020-11-13,0.4152875,0.09437748715785148,0.3732758003053862,0.1075,0.021875,0.8707500000000001,0.7794
2020-11-14,-0.08957500000000003,0.07436036348962484,0.2864704908675079,0.059875,0.022000000000000002,0.918,0.538775
2020-11-15,-0.728225,0.1049341621283622,0.35489466420236465,0.091625,0.0325,0.87575,0.6217250000000001
2020-11-16,-0.5743999999999999,0.08710708901503855,0.3931699204101713,0.087375,0.03625,0.87625,0.951525
2020-11-17,-0.982575,0.07780537361365984,0.4153468159656264,0.094875,0.0465,0.8586250000000001,0.8701875000000001
2020-11-18,-0.7063625,0.21789017323390475,0.5386486724659404,0.148875,0.02975,0.821375,0.8633624999999999
2020-11-19,-0.4735375,0.1277876634995208,0.4294434853825572,0.118625,0.0485,0.8329999999999999,0.7147249999999999
2020-11-20,-0.706075,0.10426578838514776,0.376336704902344,0.081125,0.026625000000000003,0.892125,0.945325
2020-11-21,-0.6882375,0.1956090970592104,0.4409137854746561,0.102625,0.01675,0.8808750000000001,0.9485
2020-11-22,-0.27290000000000003,0.08900081054942308,0.39328024816280704,0.07724999999999999,0.03775,0.885,0.6275000000000001
2020-11-23,-0.56105,0.06361121384127337,0.33816286678213764,0.06775,0.01925,0.9129999999999999,0.8095874999999999
2020-11-24,-0.23842500000000005,0.14381262051979454,0.4650062810982146,0.111625,0.03625,0.8519999999999999,0.8998375
2020-11-25,-0.6946375,0.13334315551436718,0.42985389055032297,0.07975,0.0195,0.901,0.8097
2020-11-26,-0.72305,0.12384710582576915,0.4513386418152622,0.08775,0.0565,0.8558749999999999,0.5081
2020-11-27,-0.7784125000000001,0.05498306837435368,0.43103591351250187,0.068625,0.06112500000000001,0.87,0.2464375
2020-11-28,-0.4887375,0.09283873046016687,0.4186201600036578,0.093625,0.024625000000000005,0.8820000000000001,0.95515
2020-11-29,-0.985825,0.19154479412525446,0.4468250731297775,0.12125,0.035375000000000004,0.843375,0.5487125
2020-11-30,-0.96685,0.08301764975676239,0.3932262893857023,0.08512499999999998,0.02525,0.8895000000000001,0.9052625
2020-12-01,-0.8934125,0.1563429228644849,0.4537655951328591,0.098625,0.02875,0.872625,0.8486625
2020-12-02,-0.713525,0.16217521859628936,0.4568542423839682,0.115,0.02825,0.8567499999999999,0.936225
2020-12-03,-0.2207250000000001,0.16096447511801487,0.41987662184122176,0.123375,0.0165,0.860125,0.964775
2020-12-04,-0.9528125,0.14070573352158453,0.4605794523793294,0.098625,0.03075,0.8703749999999999,0.8102875
2020-12-05,-0.7638125,0.08152652638619466,0.4190246583538326,0.06475,0.0415,0.8936250000000001,0.4537125
2020-12-06,-0.7384125,0.13555349215301696,0.4455066011728278,0.116625,0.053375,0.83,0.723775
2020-12-07,-0.901925,0.07953037144230722,0.3465428996399645,0.094125,0.035875000000000004,0.870125,0.73365
2020-12-08,-0.51205,0.0872374880168793,0.3966212381831216,0.094625,0.04925,0.856125,0.4537625
2020-12-09,-0.04281249999999996,0.07503492035469074,0.4003613870340748,0.09725,0.037125000000000005,0.8655,0.533825
2020-12-10,-0.309225,0.17918008425968018,0.4640571549389524,0.130875,0.026875,0.8422499999999999,0.6970375
2020-12-11,-0.2193875,0.16260555195991785,0.4176867513155405,0.111,0.016375,0.8727500000000001,0.8879125000000001
2020-12-12,-0.4262125,0.11390946337698794,0.467651411270515,0.12437499999999994,0.03875,0.836875,0.7957250000000001
2020-12-13,-0.7314625,0.1497840523174465,0.4300513295375088,0.1075,0.0515,0.8408749999999999,0.3371125
2020-12-14,-0.06917500000000001,0.05830147740000741,0.3459113723225989,0.082625,0.029625,0.887375,0.6525124999999999
2020-12-15,-0.035074999999999995,0.13789239623589913,0.4377815599969084,0.129125,0.028000000000000004,0.8429999999999999,0.7773249999999999
2020-12-16,-0.737275,0.27970209490865233,0.5633291552852798,0.16125,0.03225,0.8063750000000001,0.8742125
2020-12-17,-0.7795875,0.16320290780910365,0.4329891139599629,0.108125,0.016375,0.8756249999999999,0.9165
2020-12-18,-0.869575,0.11086403576738567,0.3629398640072036,0.092,0.026375,0.8815000000000001,0.658825
2020-12-19,-0.6323500000000001,0.16437393127499378,0.4556569687320364,0.123875,0.019125000000000003,0.857,0.9682375
2020-12-20,-0.8995125,0.1769673002347441,0.4528659121592641,0.111625,0.03075,0.8576249999999999,0.954125
2020-12-21,-0.506575,0.14224162462928766,0.4521006404367767,0.09575,0.031625,0.8727499999999999,0.96295
2020-12-22,-0.4971625,0.06927199099957568,0.4004789362832755,0.10575,0.03625,0.8578749999999999,0.913875
2020-12-23,-0.5467125,0.1188069692944768,0.4580912182333346,0.1285,0.040125000000000015,0.8313750000000001,0.4842875
2020-12-24,-0.982525,0.12438109791488328,0.4706712885300052,0.11775,0.05925,0.8232499999999999,0.6273625
2020-12-25,-0.4530875,0.0866444089127029,0.3363781561834163,0.0905,0.035875,0.8738750000000001,0.7396
2020-12-26,-0.2346875,0.15315047777377094,0.37973537100398463,0.097875,0.032875000000000015,0.8691249999999999,0.5820375
2020-12-27,-0.5537125,0.08975898122221371,0.34008569091360186,0.06975,0.037625000000000006,0.892875,0.46335
2020-12-28,-0.7782124999999999,0.0593503805772569,0.23042519796682054,0.040875,0.016,0.943375,0.47925
2020-12-29,-0.08788749999999994,0.07656476976413579,0.3823743495348414,0.09525,0.04225,0.8625,0.55585
2020-12-30,-0.4997375,0.19396929536276686,0.5243717932706676,0.13724999999999998,0.037500000000000006,0.8254999999999999,0.7447875
2020-12-31,-0.3446625,0.09409506228031556,0.3999069357054293,0.08212500000000003,0.024375,0.8935,0.5830875
2021-01-01,-0.7794,0.10367077628918137,0.3903999259276225,0.094875,0.064125,0.840875,0.3409125
2021-01-02,-0.36515,0.13471940198112073,0.32508433130196523,0.113875,0.01625,0.87,0.5718125000000001
2021-01-03,-0.9812375,0.16398778063565952,0.4521383556030287,0.108125,0.045375,0.8465,0.691225
2021-01-04,-0.7121875000000002,0.0942793694613419,0.4025485403331139,0.09,0.03375,0.8765,0.9290125
2021-01-05,-0.7161124999999999,0.1948320714739624,0.480674772980804,0.11275,0.027625,0.859625,0.7303
2021-01-06,-0.7650875,0.09213128097721712,0.3919086132542077,0.10175,0.054000000000000006,0.84425,0.6172
2021-01-07,-0.5093625,0.15403770253293578,0.4561490102112926,0.10125,0.01625,0.8823749999999999,0.893575
2021-01-08,-0.711325,0.06206547811815007,0.3956896418139677,0.08874999999999998,0.042875,0.86825,0.80275
2021-01-09,-0.9614,0.15492203776825902,0.4607138024306585,0.10675,0.0325,0.8607499999999999,0.9094
2021-01-10,-0.7460125000000001,0.11843891184124974,0.4560482763537129,0.12937500000000002,0.05675,0.81375,0.9317125000000002
2021-01-11,-0.9992875,0.06885021841160299,0.4369433154659227,0.084,0.0655,0.850625,0.1815
2021-01-12,-0.9811875,0.18880715811332194,0.4734462885823287,0.128375,0.05325,0.8183750000000001,0.4487625
2021-01-13,-0.72785,0.16238362834025902,0.4211831622797979,0.11699999999999999,0.027,0.8560000000000001,0.4840499999999999
2021-01-14,-0.9884875,0.20420675697897733,0.5045760854984227,0.1155,0.038375,0.84625,0.435
2021-01-15,-0.4770375000000001,0.17090543581259451,0.4663493695851769,0.12425,0.030750000000000006,0.845,0.5345375
2021-01-16,-0.6679625,0.12627510810370124,0.3466006519083472,0.100125,0.0325,0.8674999999999999,0.722525
2021-01-17,-0.520275,0.14781635552303876,0.3774243583216759,0.08800000000000002,0.026750000000000003,0.8852500000000001,0.5966375
2021-01-18,-0.4797125,0.11450434379231295,0.453785426326349,0.133625,0.046875000000000014,0.819375,0.8673749999999999
2021-01-19,-0.9401625,0.2504696013589288,0.5245900026573548,0.15937500000000002,0.01975,0.8210000000000001,0.9175125
2021-01-20,-0.547225,0.2333654451749504,0.4735626402592868,0.13937500000000005,0.022625,0.8378750000000001,0.746775
2021-01-21,-0.7779625000000001,0.14264148497050064,0.4407479266854919,0.08912500000000001,0.0425,0.868375,0.2568625
2021-01-22,-0.992475,0.09657064765670567,0.4097692721152041,0.08824999999999998,0.041125,0.8706250000000001,0.7371374999999999
2021-01-23,-0.9660125,0.1426439617414169,0.4490842284744277,0.114875,0.046875,0.83825,0.5640000000000001
2021-01-24,-0.5394875,0.11896132190252093,0.41910564294234587,0.109625,0.055250000000000014,0.8351250000000001,0.5041625000000001
2021-01-25,-0.9961625,0.17249726102896715,0.4894055774753269,0.1065,0.032125,0.8615000000000002,0.6933625
2021-01-26,-0.5089750000000001,0.18070446478804064,0.4527196507395739,0.1275,0.037875,0.834875,0.4638
2021-01-27,-0.274725,0.19060505048668613,0.5186061725436415,0.162375,0.038249999999999985,0.79925,0.943725
2021-01-28,-0.7536249999999999,0.21887713555821045,0.4855035649578697,0.128625,0.038875000000000014,0.832125,0.534825
2021-01-29,-0.7458125,0.16617342999302173,0.4537161794847656,0.13662499999999994,0.018125,0.845125,0.8519
2021-01-30,-0.712275,0.06897316111396648,0.3563725234325392,0.08024999999999999,0.055625,0.864125,0.18305
2021-01-31,-0.9422375,0.12538434333947995,0.4153421779119071,0.0985,0.053875000000000006,0.8474999999999999,0.3109375
2021-02-01,-0.4925875,0.10512403429272424,0.40938220484509824,0.09825,0.039499999999999987,0.862125,0.95455
2021-02-02,-0.7178125,0.11281080060394336,0.4262748449469399,0.09975,0.037750000000000006,0.8623749999999999,0.487625
2021-02-03,-0.4430375,0.13457849017358053,0.4055432394352821,0.132125,0.04,0.828,0.8668875
2021-02-04,-0.7401875,0.17415031906548326,0.4482512107544435,0.11087499999999996,0.028375,0.8606250000000001,0.8662875
2021-02-05,-0.05738749999999996,0.1489585583852934,0.41718476333061777,0.12300000000000001,0.034,0.843,0.9809625
2021-02-06,-0.5328250000000001,0.08246753017335706,0.35150333900545994,0.07187500000000001,0.042875,0.8855,0.3547375
2021-02-07,-0.9480125,0.15831595721874125,0.43596203843812503,0.11025,0.03475,0.855125,0.4727625000000001
2021-02-08,-0.9957875,0.2507260147728897,0.5196734973609973,0.14350000000000002,0.017625000000000002,0.8388749999999999,0.8999749999999999
2021-02-09,-0.53785,0.1980994432381166,0.4968228649085338,0.141125,0.02975,0.82925,0.8946625
2021-02-10,-0.244325,0.1501527760632219,0.4664201873858012,0.1275,0.034625,0.8378749999999999,0.97005
2021-02-11,-0.229625,0.1698934076223645,0.4688788186526343,0.140875,0.024375,0.835,0.9337
2021-02-12,-0.45495,0.11375251680768132,0.4201664613259628,0.103625,0.03325,0.863375,0.8241375000000001
2021-02-13,-0.5247999999999999,0.09616452534106602,0.3674430900678225,0.102,0.019,0.879,0.784925
2021-02-14,-0.297725,0.1964507423760644,0.4383696994399625,0.13475,0.019875,0.8453750000000001,0.8199875
2021-02-15,4.9999999999966744e-05,0.19142151428906348,0.4486626844658314,0.17375,0.013375,0.812875,0.7920625
2021-02-16,-0.9832875,0.17731816171589554,0.4359100445285897,0.111875,0.02825,0.8600000000000001,0.94575
2021-02-17,-0.752475,0.11289150826179208,0.4044365649161747,0.10637499999999997,0.055125000000000014,0.8384999999999999,0.06112500000000004
2021-02-18,-0.754575,0.1932532342811325,0.4813289397029554,0.133125,0.02225,0.844625,0.8620375
2021-02-19,-0.2642625,0.19844323928023647,0.4840472917917519,0.13399999999999998,0.0295,0.8365,0.4868125
2021-02-20,-0.540125,0.13270976642813778,0.4208514164024586,0.092625,0.036375000000000005,0.8711249999999999,0.8578250000000001
2021-02-21,-0.987925,0.15452542826559046,0.4305670488677704,0.116875,0.023000000000000003,0.860125,0.787575
2021-02-22,-0.9992375,0.12763822436582642,0.4480692374211653,0.093,0.0465,0.8605000000000002,0.410975
2021-02-23,-0.9998875,0.11142194618791308,0.4192758519442618,0.101875,0.058,0.8402499999999999,0.3667375
2021-02-24,-0.7687875,0.05159595146374665,0.3804694338876032,0.078875,0.024875,0.8960000000000001,0.654275
2021-02-25,-0.5098625000000001,0.2078784611341788,0.4657815420053224,0.121375,0.03175,0.846625,0.654825
2021-02-26,-0.807875,0.10151510911872327,0.4143535909650071,0.095875,0.04725,0.8568749999999999,0.7586875
2021-02-27,-0.5681125,0.208872026915184,0.4937804136962162,0.13424999999999998,0.041125,0.824625,0.7033625
2021-02-28,-0.9109999999999999,0.10295952442948507,0.4677028776605475,0.096875,0.054875,0.84825,-0.027675
2021-03-01,-0.9756875,0.15327494338470324,0.4402646892482176,0.11412499999999998,0.039875,0.8460000000000001,0.3349125000000001
2021-03-02,-0.9161,0.12934948001132734,0.4163361710027258,0.119125,0.038875,0.8421249999999999,0.7935375
2021-03-03,-0.9844375,0.13388717401187006,0.4383939368355829,0.098125,0.0455,0.8561249999999999,0.4335125
2021-03-04,-0.197875,0.17086210738129254,0.4520821657672339,0.126625,0.026,0.847375,0.9064875
2021-03-05,-0.5356875000000001,0.19139890769831974,0.4334481104001972,0.12375,0.02475,0.851625,0.5776375
2021-03-06,-0.9681125,0.088470604775274,0.4166514233607215,0.0995,0.05925,0.841375,0.8156375
2021-03-07,-0.6750375000000001,0.19685785800117647,0.4879836077756013,0.134375,0.020875,0.84475,0.8393875
2021-03-08,-0.46845,0.13080893874404945,0.3962333682835516,0.14,0.022750000000000003,0.8371249999999999,0.969975
2021-03-09,-0.952225,0.07741889687826219,0.39937712057178004,0.095125,0.03375,0.8710000000000001,0.7041875
2021-03-10,-0.988425,0.11105309212459047,0.3843052411275865,0.113,0.024875,0.86175,0.8635875
2021-03-11,-0.2495375,0.15619863417716226,0.3859987871421815,0.118125,0.029125,0.8529999999999999,0.7725374999999999
2021-03-12,-0.7276,0.2048050737737084,0.5237431621376757,0.130125,0.028999999999999998,0.8412499999999999,0.8030499999999999
2021-03-13,-0.561725,0.14880343603227064,0.4567255725214041,0.1345,0.024125,0.8415,0.9277125
2021-03-14,-0.7375875,0.20444003101784813,0.4185188128382772,0.098875,0.027000000000000003,0.8739999999999999,0.5225875
2021-03-15,-0.9965375,0.11686611646000188,0.43433966848352334,0.092375,0.04312500000000001,0.8648750000000001,0.6029
2021-03-16,-0.7322000000000001,0.1421753422040828,0.4450699178666737,0.126,0.047124999999999986,0.8269999999999998,0.7575375
2021-03-17,-0.9949875,0.17952441355903884,0.4738082601123839,0.141,0.041625,0.817375,0.7189374999999999
2021-03-18,0.436725,0.1554772103856837,0.4629576037571345,0.1045,0.022500000000000003,0.8728750000000001,0.8721249999999999
2021-03-19,-0.7240000000000001,0.06200952260629656,0.40665988811749343,0.109,0.040375,0.8506249999999999,0.6655249999999999
2021-03-20,-0.435825,0.13754043667965635,0.4255258255185599,0.100375,0.02475,0.875,0.91585
2021-03-21,-0.29431250000000003,0.12082471319018888,0.45356127103063704,0.11825,0.04175,0.84,0.9477
2021-03-22,-0.6801125,0.048990192618979266,0.3299705359647879,0.07425000000000001,0.03675,0.88925,0.546325
2021-03-23,-0.25251250000000003,0.09050277526074503,0.3866991486354234,0.095375,0.031,0.873375,0.67445
2021-03-24,-0.9597125,0.31585616270603434,0.5104753413344421,0.163625,0.013625000000000002,0.8227500000000001,0.8745499999999999
2021-03-25,-0.7603,0.13825030545781966,0.4882947746990324,0.118375,0.047875,0.833625,0.9117125
2021-03-26,-0.6111375,0.08019853991115226,0.32559585272381103,0.078875,0.02425,0.897,0.6925
2021-03-27,-0.24662500000000004,0.09535673078849552,0.38891224083393,0.093125,0.03675,0.869875,0.766975
2021-03-28,-0.21531250000000007,0.12668228713617607,0.32437109691478483,0.103,0.02125,0.875875,0.7029375
2021-03-29,-0.7234,0.2217861609676201,0.4770895907250922,0.11975,0.019625000000000004,0.8605,0.91015
2021-03-30,-0.7685125,0.08045075518749477,0.4042504058049588,0.09974999999999998,0.028875,0.8714999999999999,0.93755
2021-03-31,-0.86335,0.10664659909601112,0.4239165159501805,0.105875,0.0205,0.8736250000000001,0.968025
